meta_source_row_id,meta_sale_date,meta_address_group_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,property_age,has_basement,basement_share,room_count_invalid,years_since_renovation,renovation_status,city,zip_code
200,2014-05-06,ADDR_0ba634c47e989ea2,365000.0,3.0,1.5,1310,8160,1.0,0,0,3,64,0,0.0,0,9.0,valid_year,Seattle,98133
170,2014-05-06,ADDR_c7f13a51fb1aa967,390000.0,3.0,1.75,1260,6500,1.0,0,0,4,48,0,0.0,0,,none_recorded,Bellevue,98008
228,2014-05-06,ADDR_9751fbdeea5c0315,1800000.0,5.0,5.0,4490,10279,2.0,0,0,3,1,1,0.12472160356347439,0,,invalid_year,Bellevue,98004
207,2014-05-06,ADDR_1fe12240ab352ee4,725126.0,4.0,2.5,3200,12369,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Newcastle,98059
167,2014-05-06,ADDR_53d82eaa57a4aaca,425000.0,4.0,2.0,1520,7983,1.0,0,0,5,47,0,0.0,0,,none_recorded,Inglewood-Finn Hill,98034
179,2014-05-06,ADDR_cb38a179efe56d0d,379900.0,4.0,1.75,1500,11600,1.0,0,0,4,59,1,0.3333333333333333,0,5.0,valid_year,Kenmore,98028
210,2014-05-06,ADDR_ae707bccc5179776,483500.0,4.0,2.5,2740,45732,2.0,0,0,3,19,0,0.0,0,,none_recorded,Woodinville,98077
185,2014-05-06,ADDR_993122b5a7bb5ea6,610000.0,4.0,3.0,2450,10117,1.0,0,0,5,47,1,0.3551020408163265,0,,none_recorded,Bellevue,98006
189,2014-05-06,ADDR_665f0dedd236101d,404000.0,4.0,1.75,1840,10720,1.0,0,0,3,56,1,0.4782608695652174,0,10.0,valid_year,Bellevue,98008
198,2014-05-06,ADDR_035330e9b4529ce1,599000.0,4.0,2.25,2260,29930,2.0,0,0,4,37,1,0.3805309734513274,0,,none_recorded,Bellevue,98006
161,2014-05-06,ADDR_d0ce5a8f897eb359,279900.0,3.0,1.75,1580,8151,1.0,0,1,4,52,1,0.3037974683544304,0,,none_recorded,Des Moines,98198
229,2014-05-06,ADDR_93ae892d224124ec,776000.0,4.0,2.5,3040,6425,2.0,0,0,3,6,0,0.0,0,,none_recorded,Redmond,98052
211,2014-05-06,ADDR_fd6d7e0e6d21a3d8,655500.0,4.0,3.5,3380,8330,2.0,0,0,3,14,0,0.0,0,,none_recorded,Shoreline,98177
187,2014-05-06,ADDR_8f2b9f2f50fd0991,612500.0,4.0,2.0,2060,5000,1.0,0,0,3,65,1,0.5,0,1.0,valid_year,Seattle,98117
175,2014-05-06,ADDR_b7753d7459836f89,362000.0,3.0,2.25,1640,14374,1.0,0,0,4,51,1,0.3048780487804878,0,,none_recorded,Burien,98148
172,2014-05-06,ADDR_3b9afc112e72a888,736000.0,4.0,2.5,2290,12047,2.0,0,0,4,26,0,0.0,0,,none_recorded,Bellevue,98006
203,2014-05-06,ADDR_dff9a9a18dd82e33,562000.0,5.0,2.25,3040,8111,2.0,0,0,3,30,0,0.0,0,,none_recorded,Redmond,98052
178,2014-05-06,ADDR_9ced8433ceb9dc19,367500.0,3.0,1.5,1410,9647,1.0,0,0,3,53,0,0.0,0,10.0,valid_year,Shoreline,98177
155,2014-05-06,ADDR_230be8000bc9784d,609000.0,4.0,2.5,2150,37981,2.0,0,0,3,29,0,0.0,0,,none_recorded,Redmond,98052
169,2014-05-06,ADDR_844bf8ad8be73a7d,250000.0,3.0,1.0,1050,6874,1.0,0,0,3,60,0,0.0,0,9.0,valid_year,Shoreline,98133
4361,2014-05-06,ADDR_23341524e1e0739c,280000.0,3.0,2.25,1970,11088,1.0,0,0,4,47,1,0.4010152284263959,0,,none_recorded,Lake Forest Park,98155
171,2014-05-06,ADDR_2bb5ab1b9a606be8,475000.0,6.0,3.0,3470,117612,1.5,0,0,3,90,0,0.0,0,3.0,valid_year,Kenmore,98028
181,2014-05-06,ADDR_79ba05866c190b4c,175000.0,3.0,1.0,1010,7034,1.0,0,0,3,60,0,0.0,0,9.0,valid_year,Renton,98057
220,2014-05-06,ADDR_b24c6943f17c98c7,499000.0,2.0,1.75,1170,2400,1.0,0,0,4,111,1,0.36752136752136755,0,,none_recorded,Seattle,98103
205,2014-05-06,ADDR_1267807f0f05a44f,525000.0,3.0,2.5,2970,11985,1.0,0,0,3,19,1,0.40404040404040403,0,,none_recorded,Sammamish,98074
193,2014-05-06,ADDR_5331164ea278fa15,575000.0,3.0,1.75,2130,6500,1.0,0,2,3,60,1,0.4507042253521127,0,9.0,valid_year,Seattle,98199
201,2014-05-06,ADDR_422fc1bc0f1170dd,762300.0,4.0,2.5,3880,14550,2.0,0,0,3,27,0,0.0,0,14.0,valid_year,Sammamish,98074
173,2014-05-06,ADDR_d627e5ab36237fb6,407000.0,4.0,2.25,2810,23400,1.0,0,1,3,56,1,0.3914590747330961,0,10.0,valid_year,Des Moines,98198
199,2014-05-06,ADDR_d487d39484fb53b3,685000.0,4.0,2.5,3030,7864,2.0,0,0,3,15,0,0.0,0,,none_recorded,Sammamish,98074
190,2014-05-06,ADDR_e5f2ea527f3944dc,860000.0,4.0,2.0,3740,32417,2.0,0,0,3,14,0,0.0,0,,none_recorded,Redmond,98053
221,2014-05-06,ADDR_3453243e07758698,1050000.0,3.0,2.5,2200,1970,2.0,0,0,3,6,1,0.2681818181818182,0,,none_recorded,Seattle,98102
4330,2014-05-06,ADDR_43cef9d0727f4974,518000.0,3.0,1.5,1430,8000,1.0,0,0,4,58,0,0.0,0,,none_recorded,Bellevue,98007
156,2014-05-06,ADDR_b5b3309785c8f93a,234000.0,3.0,1.75,1490,8366,1.0,0,0,4,39,1,0.3221476510067114,0,,none_recorded,Covington,98042
177,2014-05-06,ADDR_2c9a4286420b3b5f,284000.0,4.0,2.5,2000,5390,2.0,0,0,3,11,0,0.0,0,,none_recorded,Kent,98042
194,2014-05-06,ADDR_891aa19e79336223,1225000.0,4.0,2.25,3490,6906,2.0,0,0,4,86,1,0.3467048710601719,0,,none_recorded,Seattle,98199
162,2014-05-06,ADDR_3e92854e4de826a9,606000.0,4.0,2.5,2110,13850,2.0,0,0,3,27,0,0.0,0,14.0,valid_year,Issaquah,98027
163,2014-05-06,ADDR_1743a3d27655acf1,312000.0,4.0,2.0,1300,7054,1.0,0,0,3,64,0,0.0,0,1.0,valid_year,Seattle,98146
216,2014-05-06,ADDR_c66ac849bf5a8cf5,197000.0,3.0,1.75,1690,7735,1.0,0,0,4,38,1,0.3727810650887574,0,22.0,valid_year,Auburn,98001
158,2014-05-06,ADDR_b5d2e8b54dada3a2,469000.0,2.0,1.0,1030,4400,1.0,0,0,3,90,0,0.0,0,3.0,valid_year,Seattle,98117
208,2014-05-06,ADDR_6eb3f1e80168ecb1,360000.0,4.0,2.0,2680,18768,1.0,0,0,5,49,0,0.0,0,,none_recorded,Auburn,98001
219,2014-05-06,ADDR_1ae2fe7a8d2f3cdb,295000.0,3.0,2.25,1980,8000,1.0,0,0,4,40,1,0.21212121212121213,0,,none_recorded,Federal Way,98023
174,2014-05-06,ADDR_0f6bad536688360d,272000.0,3.0,2.5,1650,13816,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Carnation,98014
212,2014-05-06,ADDR_1605d6358c6b63f0,345000.0,3.0,1.0,1110,6250,1.0,0,0,3,58,0,0.0,0,13.0,valid_year,Seattle,98115
204,2014-05-06,ADDR_c228c44f7a17326c,530000.0,5.0,2.5,2910,9636,1.0,0,0,4,50,1,0.41924398625429554,0,,none_recorded,Bellevue,98008
191,2014-05-06,ADDR_fd60d660a3afdbaf,136500.0,3.0,1.5,1420,8580,1.0,0,0,3,52,0,0.0,0,11.0,valid_year,Federal Way,98023
188,2014-05-06,ADDR_36a274f4d091a599,218000.0,3.0,1.75,1850,7684,1.0,0,0,3,35,1,0.2864864864864865,0,0.0,valid_year,Federal Way,98023
4360,2014-05-06,ADDR_792ea27d4ae4a417,439333.33,3.0,3.5,3020,4082,2.0,0,0,3,60,1,0.31125827814569534,0,10.0,valid_year,Seattle,98199
224,2014-05-06,ADDR_26eef6acd683badd,390000.0,5.0,3.75,2890,5000,1.0,0,0,3,8,1,0.5467128027681661,0,,none_recorded,Seattle,98144
165,2014-05-06,ADDR_4fe658dfec670a20,1135000.0,4.0,2.75,3370,8103,1.0,0,3,3,44,1,0.41543026706231456,0,0.0,valid_year,Seattle,98136
153,2014-05-06,ADDR_c5ad28526450f75e,450000.0,2.0,2.0,1100,3000,1.5,0,0,3,102,0,0.0,0,9.0,valid_year,Seattle,98117
192,2014-05-06,ADDR_3dff86688232bf57,313950.0,3.0,1.0,1510,6083,1.0,0,0,4,74,1,0.4304635761589404,0,13.0,valid_year,Seattle,98115
215,2014-05-06,ADDR_6a2df69e9247110c,675000.0,2.0,1.0,930,36478,1.0,0,2,3,63,0,0.0,0,20.0,valid_year,Bellevue,98006
4352,2014-05-06,ADDR_77643d30fd4d5ae1,7800.0,2.0,1.0,780,16344,1.0,0,0,1,72,0,0.0,0,,none_recorded,Tukwila,98168
206,2014-05-06,ADDR_ebfc8468d78897ba,484000.0,2.0,1.75,1660,6000,1.0,0,0,3,72,1,0.30120481927710846,0,15.0,valid_year,Seattle,98105
214,2014-05-06,ADDR_fa7523c125567901,385000.0,3.0,1.75,1900,5520,1.0,0,0,3,32,1,0.3263157894736842,0,,none_recorded,Seattle,98118
180,2014-05-06,ADDR_8b342399868c211f,520000.0,3.0,2.5,2460,54885,2.0,0,0,4,34,0,0.0,0,,none_recorded,Renton,98059
166,2014-05-06,ADDR_6f1ffe5b45cbfdca,325000.0,4.0,2.5,1890,6156,1.0,0,0,3,34,1,0.48148148148148145,0,,none_recorded,Seattle,98106
202,2014-05-06,ADDR_4c01e242fa8a2df5,1580000.0,4.0,3.25,3760,10920,1.5,0,0,5,64,1,0.3617021276595745,0,,none_recorded,Seattle,98105
164,2014-05-06,ADDR_5b25c184d71a73e2,650000.0,3.0,1.5,1630,7475,1.0,0,1,3,74,1,0.2883435582822086,0,18.0,valid_year,Seattle,98115
157,2014-05-06,ADDR_6f6b301463fd886f,561000.0,3.0,2.0,2000,7000,2.0,0,0,3,98,0,0.0,0,28.0,valid_year,Seattle,98136
225,2014-05-06,ADDR_471854e9911a01fe,979000.0,3.0,2.5,2690,4047,3.0,0,0,3,0,0,0.0,0,,none_recorded,Seattle,98117
226,2014-05-06,ADDR_765c355c75cc169d,580000.0,4.0,3.25,3569,8327,2.0,0,0,3,1,0,0.0,0,,invalid_year,Renton,98055
217,2014-05-06,ADDR_a6077c33fcda2cd9,485000.0,3.0,2.0,1420,4080,1.5,0,0,3,109,0,0.0,0,1.0,valid_year,Seattle,98103
186,2014-05-06,ADDR_d6eafdab0e1b7b54,563000.0,4.0,3.0,3100,15480,2.0,0,0,3,18,1,0.22580645161290322,0,,none_recorded,Kenmore,98028
213,2014-05-06,ADDR_0d3089c96517a310,533000.0,5.0,2.75,1800,3780,1.5,0,0,3,88,1,0.2222222222222222,0,11.0,valid_year,Seattle,98103
218,2014-05-06,ADDR_10a129deef3d29fd,1870000.0,5.0,4.0,4510,15175,2.0,0,0,3,45,0,0.0,0,12.0,valid_year,Mercer Island,98040
176,2014-05-06,ADDR_bc4003b1e3f41531,535000.0,3.0,2.5,1850,10109,2.0,0,0,3,23,0,0.0,0,,none_recorded,Kirkland,98034
168,2014-05-06,ADDR_de3b7de41b96ba65,219000.0,2.0,1.0,900,5160,1.0,0,0,3,62,0,0.0,0,6.0,valid_year,Seattle,98106
227,2014-05-06,ADDR_1396dabb8a94bbad,369950.0,3.0,2.0,1270,1320,3.0,0,0,3,8,0,0.0,0,,none_recorded,Seattle,98103
160,2014-05-06,ADDR_baf0d48f7e437435,488000.0,5.0,2.0,2020,5000,1.5,0,0,4,76,0,0.0,0,,none_recorded,Seattle,98117
197,2014-05-06,ADDR_027b41ae92571c52,513000.0,4.0,2.5,2000,5684,2.0,0,0,3,18,0,0.0,0,,none_recorded,Kenmore,98028
196,2014-05-06,ADDR_4f4e1bc6e58c228c,515000.0,3.0,2.5,1790,7167,2.0,0,0,3,25,0,0.0,0,,none_recorded,Sammamish,98074
159,2014-05-06,ADDR_83e7a6a024ceaa0b,329350.0,2.0,1.0,720,6687,1.0,0,0,3,72,0,0.0,0,15.0,valid_year,Seattle,98117
297,2014-05-07,ADDR_0b7b7a7e55688855,560000.0,3.0,2.0,1860,13374,1.0,0,0,3,29,0,0.0,0,,none_recorded,Issaquah,98027
233,2014-05-07,ADDR_3b06591096d61363,510000.0,4.0,2.5,2430,5203,2.0,0,0,3,11,0,0.0,0,,none_recorded,Shoreline,98155
231,2014-05-07,ADDR_934c95fe3131ae99,255000.0,5.0,2.25,2060,8632,1.0,0,0,3,52,1,0.5,0,11.0,valid_year,Burien,98146
243,2014-05-07,ADDR_65503846e1e9b72f,758000.0,4.0,2.75,2410,9549,1.0,0,0,4,58,1,0.26141078838174275,0,,none_recorded,Kirkland,98033
311,2014-05-07,ADDR_1c445b9495c62862,1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,8,0,0.0,0,,none_recorded,Kirkland,98033
310,2014-05-07,ADDR_3a9c8d5c1e0e5998,1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,7,1,0.20374707259953162,0,,none_recorded,Kirkland,98033
262,2014-05-07,ADDR_f50a1e012db94dae,581000.0,4.0,2.0,2510,13695,1.0,0,0,4,53,1,0.4900398406374502,0,13.0,valid_year,Kirkland,98033
309,2014-05-07,ADDR_44e7408866ddd991,245000.0,3.0,1.5,1260,1270,2.0,0,0,3,9,1,0.1746031746031746,0,,none_recorded,Seattle,98133
288,2014-05-07,ADDR_f6c6c95e2d10687a,239900.0,3.0,2.0,1410,7566,1.0,0,0,3,29,0,0.0,0,,none_recorded,Kent,98030
280,2014-05-07,ADDR_7b5a674d63f2534c,640000.0,3.0,3.0,2270,5175,2.0,0,0,3,12,1,0.06167400881057269,0,,none_recorded,Renton,98056
272,2014-05-07,ADDR_35dfc868013c7026,630000.0,2.0,2.25,2550,5663,1.0,0,0,3,3,1,0.3254901960784314,0,,none_recorded,Renton,98056
253,2014-05-07,ADDR_3f30711a1b16b061,3200000.0,7.0,4.5,6210,8856,2.5,0,2,5,104,1,0.23349436392914655,0,,none_recorded,Seattle,98109
315,2014-05-07,ADDR_67cb92dd2f95a56a,417250.0,3.0,2.25,1606,1452,3.0,0,0,3,5,0,0.0,0,,none_recorded,Seattle,98125
277,2014-05-07,ADDR_96055437b31b0602,940000.0,4.0,2.25,1890,5940,1.0,0,1,3,51,1,0.2222222222222222,0,6.0,valid_year,Seattle,98112
4364,2014-05-07,ADDR_4b51c1d8516b38a7,176225.0,3.0,2.0,1570,7200,1.0,0,0,4,62,0,0.0,0,,none_recorded,Shoreline,98155
273,2014-05-07,ADDR_8c09bd63f3464fea,900000.0,5.0,3.75,4130,226076,2.0,0,0,3,29,1,0.2324455205811138,0,,none_recorded,Woodinville,98077
268,2014-05-07,ADDR_ed0226c5ddc2fb09,420000.0,3.0,2.25,1770,8165,2.0,0,0,3,37,0,0.0,0,10.0,valid_year,Kirkland,98034
308,2014-05-07,ADDR_a6de1cf88e1a436b,185000.0,4.0,1.0,1490,6600,1.0,0,0,3,45,0,0.0,0,4.0,valid_year,Burien,98168
291,2014-05-07,ADDR_6629f213f5522d10,100000.0,2.0,1.0,910,22000,1.0,0,0,3,58,0,0.0,0,13.0,valid_year,Algona,98001
238,2014-05-07,ADDR_a1ef7fc5dd60b3f8,249000.0,3.0,1.0,1110,8423,1.0,0,0,3,62,0,0.0,0,6.0,valid_year,Burien,98166
292,2014-05-07,ADDR_61a3e4c288d57356,540000.0,7.0,5.75,3700,7647,2.0,0,1,3,66,0,0.0,0,30.0,valid_year,Lake Forest Park,98155
250,2014-05-07,ADDR_2a7d194c44e48839,415000.0,4.0,3.0,1830,9548,2.0,0,0,3,23,0,0.0,0,,none_recorded,Bothell,98028
244,2014-05-07,ADDR_062b5f601a02e53d,248500.0,4.0,1.75,1720,10018,1.0,0,0,5,54,0,0.0,0,,none_recorded,Covington,98042
254,2014-05-07,ADDR_e0be1f21dc110806,420000.0,2.0,1.5,1040,3500,1.5,0,0,4,110,0,0.0,0,,none_recorded,Seattle,98144
271,2014-05-07,ADDR_8841c4f8e6379eea,492000.0,4.0,2.5,3305,16164,1.5,0,0,5,92,1,0.3207261724659607,0,58.0,valid_year,Shoreline,98133
230,2014-05-07,ADDR_3f4558d4e84712fb,519950.0,3.0,2.25,1170,1249,3.0,0,0,3,0,0,0.0,0,,none_recorded,Seattle,98107
282,2014-05-07,ADDR_8f0d827062b5a925,300000.0,2.0,1.0,760,3001,1.0,0,0,3,101,0,0.0,0,31.0,valid_year,Seattle,98144
289,2014-05-07,ADDR_f3e9a785a1fc58f5,314950.0,3.0,1.0,1040,16986,1.0,0,0,4,46,0,0.0,0,,none_recorded,Renton,98059
263,2014-05-07,ADDR_d2da6b25fe55ca03,651000.0,3.0,2.5,3240,108366,2.0,0,0,4,23,0,0.0,0,,none_recorded,Kent,98042
293,2014-05-07,ADDR_76c365085aad2faf,480500.0,4.0,2.5,2180,11200,1.0,0,0,4,46,0,0.0,0,,none_recorded,Woodinville,98072
276,2014-05-07,ADDR_765406fe98a77a1c,705000.0,4.0,2.5,2650,4316,1.5,0,0,3,109,1,0.42641509433962266,0,1.0,valid_year,Seattle,98116
303,2014-05-07,ADDR_851a2eb27d2bcdfe,409500.0,4.0,2.75,2140,13000,1.0,0,0,3,46,1,0.38317757009345793,0,17.0,valid_year,Kenmore,98028
239,2014-05-07,ADDR_0dc25002957b66c3,310000.0,3.0,1.75,1840,10723,1.0,0,0,4,40,1,0.33695652173913043,0,,none_recorded,Renton,98058
284,2014-05-07,ADDR_58b28dc359ae9ff1,339950.0,3.0,2.25,1630,12295,2.0,0,0,4,29,0,0.0,0,,none_recorded,Renton,98058
245,2014-05-07,ADDR_2557d086d776f654,310000.0,3.0,1.75,2070,37904,1.0,0,0,4,41,1,0.3140096618357488,0,,none_recorded,Kent,98031
259,2014-05-07,ADDR_351fda8604bc309d,230000.0,3.0,2.5,1920,9180,2.0,0,0,3,26,0,0.0,0,14.0,valid_year,Renton,98057
287,2014-05-07,ADDR_eb58e58dc84e0ed7,500000.0,3.0,2.5,1940,37565,1.0,0,0,4,27,0,0.0,0,,none_recorded,Issaquah,98027
237,2014-05-07,ADDR_04694de6b1ae5456,275000.0,3.0,2.5,1600,7000,2.0,0,0,4,21,0,0.0,0,,none_recorded,Maple Valley,98038
304,2014-05-07,ADDR_38e5ca7f8b1b04b8,690000.0,3.0,2.0,1760,6428,1.0,0,0,4,72,1,0.4431818181818182,0,32.0,valid_year,Seattle,98199
261,2014-05-07,ADDR_fe24328f9ba1f379,250000.0,1.0,1.0,1100,4373,1.0,0,0,2,67,1,0.2545454545454545,0,,none_recorded,Burien,98166
269,2014-05-07,ADDR_49000a781d22bf81,428000.0,2.0,2.0,1350,3900,1.0,0,0,3,11,0,0.0,0,,none_recorded,Redmond,98053
257,2014-05-07,ADDR_6f3098ab1a82d232,515000.0,3.0,1.75,1580,9147,1.0,0,1,4,47,1,0.23417721518987342,0,,none_recorded,Bellevue,98008
241,2014-05-07,ADDR_98ded173c4661a95,630000.0,3.0,2.5,2680,327135,2.0,0,0,3,19,0,0.0,0,,none_recorded,Ravensdale,98051
306,2014-05-07,ADDR_f732779a936e379c,375000.0,3.0,2.5,1830,13042,2.0,0,0,3,24,0,0.0,0,5.0,valid_year,Maple Valley,98038
235,2014-05-07,ADDR_3aac58d94021ba25,253000.0,3.0,1.75,1250,10122,1.0,0,0,3,20,0,0.0,0,,none_recorded,Black Diamond,98010
264,2014-05-07,ADDR_3337a74f17cf6023,600000.0,3.0,2.5,2460,108900,1.0,0,0,4,37,1,0.24390243902439024,0,,none_recorded,Issaquah,98027
234,2014-05-07,ADDR_d2ccecb36412fc0f,1150000.0,4.0,4.0,4460,103382,2.0,0,0,3,13,0,0.0,0,,none_recorded,Redmond,98053
301,2014-05-07,ADDR_e69edb1e0f33a6df,226500.0,3.0,1.75,1640,10762,1.0,0,0,3,26,1,0.31097560975609756,0,14.0,valid_year,Covington,98042
240,2014-05-07,ADDR_afccf222e4aa351d,750000.0,3.0,2.75,2520,5401,1.0,0,0,4,68,1,0.4603174603174603,0,25.0,valid_year,Seattle,98119
4366,2014-05-07,ADDR_b2b50a8722183ede,444845.0,3.0,2.5,1600,3573,2.0,0,0,3,1,0,0.0,0,,invalid_year,Renton,98056
252,2014-05-07,ADDR_ccea22a080a25d45,314500.0,3.0,1.75,1870,12381,1.0,0,0,4,57,0,0.0,0,13.0,valid_year,Federal Way,98003
313,2014-05-07,ADDR_99a361bc952fec33,495000.0,4.0,2.75,2656,21195,2.0,0,0,3,0,0,0.0,0,,none_recorded,Auburn,98001
300,2014-05-07,ADDR_ef9295a4f50415d6,209950.0,3.0,1.5,1380,11130,1.0,0,0,3,54,0,0.0,0,2.0,valid_year,Federal Way,98003
249,2014-05-07,ADDR_d7510d0ca12088cb,560000.0,3.0,3.0,4120,60392,2.0,0,2,3,20,1,0.22815533980582525,0,,none_recorded,Carnation,98014
307,2014-05-07,ADDR_69022800ced490b2,794154.0,4.0,2.0,2210,8556,1.0,0,1,4,60,1,0.45248868778280543,0,35.0,valid_year,Seattle,98199
278,2014-05-07,ADDR_725f30a673624868,313000.0,3.0,1.75,2190,8000,1.0,0,0,4,47,0,0.0,0,,none_recorded,Federal Way,98023
283,2014-05-07,ADDR_51446b38ad3b4f11,379500.0,2.0,1.0,1640,17335,1.0,0,0,3,36,1,0.4878048780487805,0,,none_recorded,Redmond,98053
265,2014-05-07,ADDR_d00d8d71e2445892,500000.0,2.0,1.0,1010,3885,1.5,0,0,4,108,0,0.0,0,24.0,valid_year,Seattle,98112
255,2014-05-07,ADDR_ae911d99c84b1543,535000.0,3.0,1.75,2720,149410,1.5,0,0,3,26,0,0.0,0,14.0,valid_year,Carnation,98014
286,2014-05-07,ADDR_fa17b09e0e582143,1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,77,1,0.17567567567567569,0,24.0,valid_year,Seattle,98199
312,2014-05-07,ADDR_07d1f9befb12dedb,425000.0,2.0,2.5,1150,1027,3.0,0,0,3,6,0,0.0,0,,none_recorded,Seattle,98103
267,2014-05-07,ADDR_ed4b50a2c8edd519,352000.0,5.0,2.5,2420,8560,1.0,0,2,3,36,1,0.3305785123966942,0,,none_recorded,Seattle,98118
295,2014-05-07,ADDR_2d4b22708b1ecaa5,440000.0,3.0,1.75,1500,6180,1.0,0,0,4,67,1,0.29333333333333333,0,26.0,valid_year,Seattle,98118
248,2014-05-07,ADDR_25181180fff8187b,526000.0,2.0,2.0,1550,2400,1.5,0,0,4,114,0,0.0,0,43.0,valid_year,Seattle,98103
247,2014-05-07,ADDR_472b3dce87dbd4e8,675000.0,3.0,1.75,1680,10500,1.0,0,0,4,55,0,0.0,0,,none_recorded,Bellevue,98005
4367,2014-05-07,ADDR_43676de7c25a298d,330000.0,3.0,3.0,1680,1570,3.0,0,0,3,0,0,0.0,0,,none_recorded,Seattle,98103
258,2014-05-07,ADDR_be9e04e781b2a7cc,749950.0,4.0,2.75,2600,6050,2.0,0,0,5,65,1,0.24615384615384617,0,,none_recorded,Seattle,98116
281,2014-05-07,ADDR_2d08fb3b35a69241,485000.0,3.0,2.0,1610,4160,1.0,0,0,4,97,1,0.37267080745341613,0,,none_recorded,Seattle,98136
279,2014-05-07,ADDR_ed64ac3c67b91419,618080.0,3.0,2.5,2030,6500,2.0,0,0,3,26,0,0.0,0,14.0,valid_year,Issaquah,98027
266,2014-05-07,ADDR_fb81d1af9f60accd,475000.0,2.0,1.0,820,2723,1.0,0,0,3,93,0,0.0,0,14.0,valid_year,Seattle,98103
296,2014-05-07,ADDR_6c75eac58b5b98b1,530000.0,3.0,1.0,1340,4284,1.0,0,0,3,104,1,0.19402985074626866,0,8.0,valid_year,Seattle,98105
246,2014-05-07,ADDR_1fd09a064429c956,460000.0,3.0,2.0,1760,9055,2.0,0,0,4,29,0,0.0,0,,none_recorded,Redmond,98052
316,2014-05-07,ADDR_a878f102112b68b9,339950.0,2.0,1.0,820,681,3.0,0,0,3,8,0,0.0,0,,none_recorded,Seattle,98103
294,2014-05-07,ADDR_4438656b78686f67,280000.0,3.0,2.5,1600,4271,2.0,0,0,3,14,0,0.0,0,,none_recorded,Auburn,98001
298,2014-05-07,ADDR_883c6fecbc55bc4a,775000.0,3.0,2.0,2540,7200,1.5,0,3,4,109,1,0.3700787401574803,0,,none_recorded,Seattle,98144
260,2014-05-07,ADDR_04f15a7e2c53b52b,568000.0,3.0,2.0,2350,5080,1.5,0,0,3,85,1,0.2425531914893617,0,,none_recorded,Seattle,98118
232,2014-05-07,ADDR_4bb971ff1a1ca2dd,495000.0,3.0,1.0,990,6000,1.0,0,0,3,71,0,0.0,0,12.0,valid_year,Seattle,98105
4365,2014-05-07,ADDR_46342a109e3df4ab,500324.0,3.0,2.5,2280,2289,2.0,0,0,3,8,1,0.17543859649122806,0,,none_recorded,Issaquah,98027
290,2014-05-07,ADDR_0fe79aca0923ae0e,361280.0,2.0,1.0,820,6400,1.0,0,0,4,70,0,0.0,0,,none_recorded,Seattle,98126
305,2014-05-07,ADDR_df5249068b9adcb5,405000.0,3.0,2.25,1660,8307,1.0,0,0,4,53,0,0.0,0,13.0,valid_year,Shoreline,98133
251,2014-05-07,ADDR_b42ecf8ddce53da2,246000.0,3.0,1.0,1400,7410,1.0,0,0,3,70,0,0.0,0,,none_recorded,Burien,98166
270,2014-05-07,ADDR_e3f9136689af5132,599000.0,3.0,1.75,1960,4788,1.0,0,0,4,94,1,0.44387755102040816,0,,none_recorded,Seattle,98115
275,2014-05-07,ADDR_cbaa2161c25933ca,575000.0,4.0,2.0,1650,5000,1.0,0,0,3,59,0,0.0,0,9.0,valid_year,Seattle,98117
299,2014-05-07,ADDR_515d066aa6f10b2e,160000.0,2.0,1.0,1040,13100,1.0,0,0,5,102,0,0.0,0,,none_recorded,Kent,98032
314,2014-05-07,ADDR_00bc5b724180653b,365000.0,5.0,2.75,2410,5003,1.0,0,0,3,6,1,0.4149377593360996,0,,none_recorded,Seattle,98118
302,2014-05-07,ADDR_2b15b1756437e11d,380000.0,5.0,1.75,3000,6000,1.0,0,0,5,56,1,0.5,0,,none_recorded,Seattle,98178
242,2014-05-07,ADDR_c3ec7b12da01d64e,599999.0,9.0,4.5,3830,6988,2.5,0,0,3,76,1,0.360313315926893,0,11.0,valid_year,Seattle,98103
285,2014-05-07,ADDR_e1fa63fcfef3fab0,1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,100,0,0.0,0,69.0,valid_year,Seattle,98112
236,2014-05-07,ADDR_7360a65940b83af5,503000.0,3.0,2.75,1540,6760,1.0,0,0,5,34,1,0.21428571428571427,0,,none_recorded,Kirkland,98034
256,2014-05-07,ADDR_4f219177084cacdf,350000.0,3.0,1.0,1010,9360,1.0,0,0,3,33,0,0.0,0,1.0,valid_year,Kirkland,98033
274,2014-05-07,ADDR_b46750e16739990e,1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,64,1,0.18181818181818182,0,9.0,valid_year,Clyde Hill,98004
361,2014-05-08,ADDR_9330a4850533dbeb,868500.0,3.0,2.5,2920,3942,3.0,0,0,3,6,0,0.0,0,,none_recorded,Renton,98056
352,2014-05-08,ADDR_654d8b60c1ac31d4,716500.0,4.0,2.5,3290,6465,2.0,0,0,3,12,0,0.0,0,,none_recorded,Sammamish,98075
368,2014-05-08,ADDR_998fddaef3f9dd38,595000.0,3.0,2.5,1750,3354,2.0,0,0,4,23,0,0.0,0,,none_recorded,Kirkland,98033
